Start_Time,End_Time,Text,Confidence
511.7,515.9, cuz what I'm in the water and when I forgot whenever I was stressed out about,0.8441533446311951
517.5,522.3, enough looking it up screensavers going to do it for me I got to do something physical,0.8919482827186584
529.6,535.3, I'm going to control my temper I'm I'm a very controlled person so,0.8069986701011658
536.6,537.2, I'm not,0.9603309631347656
538.6,545.6, you know for real for my buttons to get pushed they really have to get pushed so I don't even have a temperature control so,0.9070789813995361
546.7,547.7, it's not even an issue,0.9596378803253174
556.6,558.1, oh probably politics,0.9812270402908325
559.4,560.8, are you over politics,0.9493842124938965
562.0,566.7, you know the current administration his opinion versus my opinion,0.8547998666763306
578.0,578.3, oh,0.834343433380127
585.5,588.7, there's probably met a situation handled differently I don't know,0.8412586450576782
590.9,596.4, that would probably be something related to relationship personal relationships,0.9842272400856018
600.3,600.9, Damien,0.8552745580673218
603.3,604.3, I feel guilty about,0.9786028861999512
607.5,608.7, push-up guilty about,0.8531221747398376
610.0,613.0, probably having wasted you know,0.9630478024482727
613.9,615.7, I feel guilty what I waste time,0.9494452476501465
618.5,621.4, what I accomplished nothing and I waste time that makes me feel bad,0.9685468673706055
630.0,631.0, soccer question,0.8868732452392578
633.1,637.6, hardest decision I've ever had to make probably breaking up with a girl,0.9714084267616272
647.2,649.4, that breaking up with a guy with a girl,0.776537299156189
658.8,660.0, yes,0.8610261678695679
667.9,672.4, 22 23 22 23,0.6307029724121094
682.1,683.4, I wanted the,0.9534661173820496
685.2,695.0, action the excitement there is a war a conflict going on and it seemed like the right thing to do with the time and,0.9210790991783142
696.3,697.3, it seemed,0.9241375923156738
698.3,704.2, like that was more of an important thing to do then yes it in a job working,0.9348394870758057
708.0,708.7, are you happy,0.8413032293319702
709.3,710.5, yes I would do it over again,0.9755286574363708
720.7,721.3, a little,0.9840630888938904
731.9,753.5, it was easy I mean the transition was easy after I made a transition by going to graduate school after the military to ease into that transition and that was a that probably made it easier than going right for the military right to civilian life so I had a transitional phase for several years,0.9562568068504333
763.5,764.4, started working,0.9547813534736633
767.9,775.3, go after the military I'm sorry after the military went to graduate school and then I started working,0.8410847187042236
783.1,813.9, I wouldn't say it change me because it probably just fine-tuned whatever I had I was an officer and so you can't let go in and you're not going in when you're 18 you're going in after college so you got to have a little bit of discipline to go in and especially the branch that I went in so it didn't radically change me it just basically you know fine tune me,0.9530499577522278
816.3,822.7, you couldn't go in if I maybe if I wanted 18 it would have been something different but it did just fine tune me,0.9496572613716125
828.7,830.1, no there's nothing to be sorry about,0.923672080039978
837.4,837.9, fun,0.962108314037323
844.6,856.9, but I've been feeling fine I give you stress just looking anything but I intend to have a good way of managing stress,0.8728732466697693
859.2,864.0, cuz I guess I'm used to the stress so I can guide have learned to manage it well,0.8710192441940308
871.8,874.6, Troy study changes in my behavior enough,0.8023455739021301
876.5,880.6, love you hey I'm pretty consistent so like my behavior is radically changed,0.8258847594261169
889.4,890.9, music for you to get a good night sleep,0.8345944285392761
892.5,893.1, that,0.7888501882553101
895.1,896.3, that's hit-or-miss sometimes,0.7975624799728394
898.4,907.8, it's easy and other times extremely difficult so I'm Hit or Miss. I wouldn't say it's always easy for me to get a good night's sleep but,0.8847289085388184
909.9,914.8, hit or miss so it's like every night I can't go to sleep but I,0.904681384563446
917.2,928.1, if I work out enough and surf enough I'm tired enough that I just sleep regardless so I guess it would say it's moderately easy for me to get a good night sleep,0.9135722517967224
929.5,933.2, if I exhaust myself appropriately,0.9876289963722229
940.9,947.2, otherwise I'll have too much energy too much on my mind that I'm able to go to sleep if I,0.9632994532585144
948.8,958.0, worked out enough surf for 4 hours 3 hours literally I'll be so exhausted that I have no doubt I'll fall asleep on the couch so,0.9139533042907715
960.6,971.6, if I don't I'll have a lot of energy and I'll get antsy and I have a lot of thoughts going through my head when I'm laying down at night. It'll be hard to go to sleep because too much stuff is racing through my head,0.9567540287971497
974.6,977.2, so what I got to do what I didn't do what I need to do,0.9703866243362427
987.7,999.9, I don't sleep well I just I'm probably I wouldn't say I'm like you're the bull I'm not an irritable person but I just feel like crap so I'm probably not as happy when I don't sleep well,0.919887363910675
1001.3,1007.4, can I get a good night sleep and my body feels like crap if I don't get a good night sleep,0.8989205956459045
1009.3,1014.4, you tend to eat at me personally I tend you eat worse when I don't get a good night sleep,0.888030469417572
1015.7,1016.6, I don't feel as good,0.6199778914451599
1018.5,1019.2, physically,0.9876290559768677
1042.2,1043.4, no,0.8749402761459351
1054.7,1056.5, felt really happy,0.8132644295692444
1060.8,1062.7, plus I felt really happy,0.9102972149848938
1067.7,1077.3, but I got an answer the question probably don't know about a month ago I when I caught a really good big wave I felt really happy when I cut this big wave,0.8958436846733093
1085.4,1087.6, surfing of course it is absolutely,0.9368423223495483
1089.4,1096.1, yeah I'm never upset or pissed off when I'm surfing I'm very happy when I'm surfing if I catch a big way very happy,0.9351937770843506
1103.5,1107.2, funny extroverted a lot of energy,0.9251468777656555
1117.4,1130.5, oh yesterday I can say surfing again but I'll keep repeating myself yesterday I went to Hollywood do a independent bookstore where they had a book reading and I was kind of cool,0.9394990801811218
1139.6,1140.1, oh yeah,0.8901277184486389
1143.2,1145.1, like my achievements that I was in the military,0.9689173698425293
1148.4,1149.5, Maya,0.6956101655960083
1151.5,1155.9, physical abilities I'm very proud of so I've worked hard to be able to,0.9264513850212097
1157.5,1166.6, yo I do what I can do surfing and other things I'm a very good athlete I'm proud that I'm a very good athlete cuz I worked hard to be a good athlete,0.9023743271827698
1172.9,1187.4, yeah. I guess I'm proud that I'm an intelligent person to not just whatever born with an innate intelligence but fairly well-educated that and I worked hard for that so I'm proud that I'm an intelligent person,0.9142912030220032
1189.2,1193.2, cuz it was some work involved yet to get to get there,0.8175132274627686
1201.7,1202.7, sure anytime,0.9265903830528259
